age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
51.0,9.0,1.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0,267.0,2.0,999.0,0.0,1.0,-3.0,92.713,-33.0,0.7090000000000001,5023.5
30.0,8.0,2.0,,0.0,1.0,0.0,0.0,2.0,1.0,136.0,1.0,9.0,1.0,2.0,-1.8,93.369,-34.8,0.637,5008.7
37.0,9.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,100.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
54.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,810.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
32.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,2.0,313.0,2.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.879,5076.2
59.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,7.0,4.0,1241.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
50.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,673.0,6.0,3.0,1.0,2.0,-1.8,92.893,-46.2,1.354,5099.1
44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,57.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1
42.0,9.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,1.0,409.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1
32.0,7.0,1.0,3.0,,0.0,0.0,0.0,4.0,0.0,642.0,3.0,10.0,1.0,2.0,-1.8,92.893,-46.2,1.244,5099.1
37.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
55.0,5.0,1.0,2.0,,0.0,0.0,0.0,6.0,3.0,149.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
31.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1573.0,5.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
45.0,1.0,1.0,1.0,,1.0,0.0,1.0,4.0,0.0,107.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
36.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,339.0,1.0,6.0,1.0,2.0,-1.7,94.055,-39.8,0.7390000000000001,4991.6
37.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,493.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
52.0,0.0,1.0,,0.0,1.0,0.0,1.0,3.0,2.0,403.0,1.0,6.0,1.0,2.0,-1.8,93.749,-34.6,0.654,5008.7
50.0,2.0,1.0,5.0,,1.0,0.0,0.0,7.0,4.0,1306.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
47.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,1.0,233.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
69.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,8.0,2.0,840.0,1.0,6.0,2.0,2.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
29.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,5.0,3.0,449.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
48.0,2.0,1.0,2.0,,0.0,0.0,0.0,4.0,2.0,487.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
69.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,144.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.7440000000000001,5017.5
45.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,4.0,27.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8
48.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,2.0,43.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
65.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,882.0,1.0,999.0,0.0,1.0,-1.1,94.601,-49.5,1.043,4963.6
45.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,2.0,293.0,2.0,3.0,2.0,2.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
68.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,277.0,2.0,11.0,1.0,2.0,-1.8,93.369,-34.8,0.635,5008.7
49.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,344.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
40.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,524.0,3.0,999.0,1.0,0.0,-3.4,92.431,-26.9,0.7240000000000001,5017.5
39.0,0.0,0.0,6.0,,0.0,0.0,1.0,5.0,4.0,333.0,15.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
31.0,1.0,1.0,1.0,,,,1.0,4.0,4.0,676.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
54.0,5.0,1.0,3.0,,0.0,0.0,1.0,4.0,0.0,130.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
33.0,1.0,1.0,2.0,,0.0,0.0,0.0,4.0,3.0,616.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
38.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,213.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
26.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,802.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
37.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,10.0,2.0,226.0,1.0,6.0,4.0,2.0,-1.1,94.767,-50.8,1.044,4963.6
27.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,167.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
46.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,903.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.445,5099.1
40.0,4.0,1.0,3.0,,0.0,0.0,1.0,4.0,4.0,45.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
27.0,0.0,2.0,,0.0,1.0,0.0,1.0,6.0,1.0,876.0,1.0,999.0,0.0,1.0,-2.9,92.469,-33.6,1.044,5076.2
61.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,8.0,4.0,104.0,2.0,999.0,0.0,1.0,-3.4,92.379,-29.8,0.8029999999999999,5017.5
28.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,5.0,2.0,156.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.962,5228.1
38.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,737.0,6.0,999.0,0.0,1.0,-1.7,94.055,-39.8,0.754,4991.6
36.0,6.0,2.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,458.0,1.0,4.0,4.0,2.0,-1.7,94.055,-39.8,0.72,4991.6
65.0,,1.0,,0.0,1.0,0.0,0.0,5.0,3.0,301.0,2.0,4.0,2.0,2.0,-1.7,94.055,-39.8,0.7290000000000001,4991.6
55.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,628.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.445,5099.1
34.0,9.0,1.0,5.0,0.0,1.0,1.0,1.0,5.0,0.0,191.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
37.0,10.0,2.0,2.0,,1.0,1.0,0.0,6.0,2.0,633.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
79.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,104.0,1.0,999.0,2.0,0.0,-1.8,93.876,-40.0,0.6679999999999999,5008.7
53.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,592.0,3.0,999.0,1.0,0.0,-2.9,92.963,-40.8,1.26,5076.2
24.0,,2.0,6.0,0.0,1.0,1.0,0.0,5.0,1.0,134.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2
35.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1090.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
42.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,1.0,1311.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1
56.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,5.0,4.0,13.0,40.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
45.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,8.0,2.0,327.0,1.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.8859999999999999,4963.6
59.0,5.0,0.0,2.0,,1.0,0.0,1.0,6.0,4.0,362.0,8.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
48.0,1.0,1.0,0.0,,0.0,0.0,0.0,6.0,4.0,276.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
53.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,509.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
36.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,177.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
33.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,129.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
36.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,192.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.266,5076.2
36.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,4.0,470.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
30.0,1.0,2.0,1.0,,1.0,0.0,0.0,6.0,2.0,375.0,8.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
59.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,370.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
19.0,8.0,2.0,3.0,0.0,,,0.0,7.0,1.0,1120.0,1.0,999.0,0.0,1.0,-1.7,94.027,-38.3,0.8859999999999999,4991.6
35.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,88.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.244,5099.1
53.0,9.0,1.0,5.0,0.0,1.0,1.0,0.0,8.0,4.0,730.0,1.0,999.0,1.0,0.0,-3.4,92.379,-29.8,0.8029999999999999,5017.5
36.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,174.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1
19.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,136.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.556,5099.1
30.0,9.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,193.0,8.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
32.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,9.0,3.0,220.0,3.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.722,5017.5
38.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,219.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
37.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,8.0,3.0,173.0,1.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.879,4963.6
28.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,687.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.334,5099.1
35.0,1.0,1.0,2.0,,0.0,0.0,0.0,6.0,3.0,574.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
34.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,205.0,3.0,6.0,3.0,2.0,-1.7,94.027,-38.3,0.8959999999999999,4991.6
34.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,499.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.7990000000000002,5099.1
30.0,1.0,2.0,0.0,,1.0,0.0,1.0,5.0,1.0,256.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
27.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,448.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
36.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,532.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
33.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,351.0,3.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.4980000000000002,5099.1
48.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,220.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.41,5099.1
40.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,185.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
40.0,1.0,0.0,,0.0,1.0,0.0,1.0,4.0,2.0,110.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
29.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,767.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
53.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,4.0,368.0,2.0,3.0,1.0,2.0,-3.4,92.649,-30.1,0.716,5017.5
34.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,553.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
21.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,362.0,1.0,999.0,0.0,1.0,-1.1,94.601,-49.5,0.982,4963.6
25.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,10.0,2.0,541.0,1.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.716,5017.5
31.0,1.0,1.0,1.0,,1.0,0.0,1.0,4.0,3.0,27.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
38.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,3.0,1126.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
30.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,10.0,2.0,622.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
45.0,0.0,1.0,,0.0,0.0,0.0,0.0,5.0,4.0,438.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.268,5076.2
33.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,240.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
28.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,530.0,2.0,999.0,0.0,1.0,-1.8,93.876,-40.0,0.6970000000000001,5008.7
47.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,593.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
56.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,10.0,2.0,680.0,2.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8
41.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,75.0,1.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.873,5076.2
52.0,4.0,1.0,3.0,,1.0,0.0,1.0,4.0,4.0,113.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
36.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,4.0,17.0,4.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
37.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,346.0,1.0,6.0,2.0,2.0,-1.7,94.215,-40.3,0.846,4991.6
48.0,1.0,1.0,,,1.0,1.0,1.0,5.0,1.0,127.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
38.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,486.0,5.0,999.0,0.0,1.0,-2.9,92.469,-33.6,0.908,5076.2
36.0,7.0,1.0,6.0,0.0,0.0,1.0,0.0,5.0,1.0,255.0,2.0,3.0,1.0,2.0,-2.9,92.963,-40.8,1.206,5076.2
53.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,494.0,1.0,6.0,1.0,2.0,-1.8,93.749,-34.6,0.644,5008.7
32.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,3.0,247.0,1.0,6.0,3.0,0.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
30.0,1.0,2.0,0.0,,0.0,0.0,1.0,5.0,2.0,952.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
37.0,1.0,1.0,1.0,,0.0,0.0,0.0,6.0,2.0,244.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
35.0,9.0,1.0,6.0,,0.0,0.0,1.0,5.0,1.0,194.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
39.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,62.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
50.0,,1.0,,0.0,0.0,0.0,0.0,9.0,2.0,209.0,1.0,8.0,3.0,0.0,-3.4,92.431,-26.9,0.74,5017.5
57.0,1.0,1.0,0.0,,0.0,0.0,0.0,6.0,4.0,42.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
25.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,1142.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
56.0,4.0,1.0,6.0,,0.0,0.0,1.0,4.0,1.0,191.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
80.0,5.0,1.0,4.0,,1.0,1.0,0.0,7.0,1.0,125.0,1.0,6.0,1.0,2.0,-2.9,92.201,-31.4,0.883,5076.2
27.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,4.0,108.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
46.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,186.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
37.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,7.0,5.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1
49.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,448.0,5.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
27.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,6.0,1.0,279.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
35.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,6.0,0.0,615.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
42.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,1206.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
49.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,48.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
49.0,0.0,2.0,,,1.0,0.0,1.0,4.0,3.0,122.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
39.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,514.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
37.0,9.0,0.0,5.0,,1.0,0.0,0.0,6.0,0.0,1134.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
50.0,3.0,2.0,,0.0,0.0,0.0,1.0,5.0,0.0,741.0,4.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
57.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,169.0,1.0,3.0,3.0,2.0,-3.4,92.649,-30.1,0.715,5017.5
23.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,621.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
49.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,128.0,1.0,999.0,1.0,0.0,-2.9,92.963,-40.8,1.266,5076.2
66.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,83.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.7990000000000002,5099.1
35.0,8.0,2.0,6.0,,1.0,0.0,1.0,4.0,1.0,280.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
44.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,146.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.873,5076.2
26.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,261.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
44.0,,2.0,2.0,,0.0,0.0,0.0,6.0,0.0,366.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
34.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,10.0,2.0,139.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
45.0,1.0,2.0,3.0,,0.0,0.0,1.0,5.0,0.0,68.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1
41.0,7.0,2.0,3.0,,1.0,0.0,0.0,10.0,3.0,125.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
37.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,327.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
26.0,0.0,2.0,3.0,,1.0,0.0,1.0,4.0,4.0,161.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
36.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,239.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
32.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,112.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
88.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,266.0,2.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.663,5099.1
48.0,1.0,1.0,,,,,0.0,7.0,3.0,642.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1
73.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,305.0,1.0,999.0,0.0,1.0,-1.7,94.215,-40.3,0.835,4991.6
41.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,774.0,2.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.365,5099.1
42.0,1.0,1.0,0.0,,1.0,0.0,1.0,5.0,3.0,812.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.8660000000000005,5228.1
49.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,70.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
33.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,686.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
51.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,262.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
47.0,1.0,1.0,2.0,,1.0,0.0,1.0,4.0,4.0,229.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
42.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,3.0,295.0,1.0,6.0,2.0,2.0,-1.7,94.027,-38.3,0.899,4991.6
42.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,252.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
35.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,104.0,4.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
43.0,7.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,262.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
31.0,6.0,1.0,2.0,0.0,,,0.0,4.0,2.0,168.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1
26.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,87.0,5.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
42.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,174.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.958,5228.1
30.0,9.0,1.0,6.0,,1.0,0.0,1.0,4.0,2.0,72.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
46.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,200.0,2.0,999.0,1.0,0.0,-2.9,92.963,-40.8,1.262,5076.2
36.0,10.0,1.0,,,0.0,0.0,0.0,8.0,2.0,344.0,1.0,999.0,1.0,0.0,-3.4,92.379,-29.8,0.7809999999999999,5017.5
36.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,259.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
42.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,962.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
31.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,3.0,194.0,4.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
46.0,9.0,1.0,1.0,,1.0,0.0,0.0,3.0,2.0,575.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.445,5099.1
41.0,7.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,251.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
28.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1022.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
