age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
33.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,714.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,395.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.8590000000000001,5076.2
49.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,283.0,8.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
50.0,9.0,1.0,5.0,,0.0,1.0,0.0,6.0,1.0,106.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
42.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,85.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.264,5099.1
29.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,271.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.41,5099.1
57.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,2.0,187.0,1.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.8340000000000001,5076.2
38.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,610.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
40.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,66.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
57.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1139.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
49.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,192.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
57.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,1.0,324.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1
36.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,117.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
35.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,196.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.955,5228.1
48.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,188.0,2.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.879,4963.6
32.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1090.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.479,5099.1
32.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,183.0,2.0,999.0,1.0,0.0,-2.9,92.963,-40.8,1.286,5076.2
67.0,,0.0,,,1.0,0.0,0.0,8.0,2.0,220.0,2.0,6.0,2.0,2.0,-1.1,94.199,-37.5,0.88,4963.6
50.0,1.0,2.0,2.0,,0.0,0.0,1.0,5.0,0.0,108.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
57.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,182.0,1.0,3.0,2.0,2.0,-3.4,92.649,-30.1,0.716,5017.5
34.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,1.0,195.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.262,5076.2
46.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,128.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
35.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,8.0,2.0,7.0,1.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.8759999999999999,4963.6
35.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,200.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1
59.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,6.0,4.0,457.0,2.0,15.0,1.0,2.0,-1.7,94.215,-40.3,0.861,4991.6
55.0,9.0,2.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,217.0,2.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.703,5099.1
59.0,0.0,1.0,,0.0,1.0,1.0,0.0,8.0,0.0,281.0,3.0,3.0,1.0,2.0,-3.4,92.379,-29.8,0.797,5017.5
43.0,0.0,1.0,6.0,,1.0,0.0,1.0,4.0,3.0,226.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
30.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,10.0,3.0,478.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
43.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,764.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
34.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,90.0,13.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
46.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,385.0,2.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.435,5099.1
72.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,3.0,189.0,3.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.722,5017.5
42.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,10.0,2.0,340.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
31.0,,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,392.0,1.0,999.0,0.0,1.0,-1.8,93.876,-40.0,0.701,5008.7
42.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,500.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
35.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,536.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
57.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,2.0,160.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
55.0,5.0,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,526.0,4.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1
29.0,1.0,1.0,0.0,,0.0,0.0,0.0,4.0,1.0,658.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.291,5099.1
31.0,7.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1030.0,3.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
47.0,0.0,1.0,6.0,,0.0,1.0,1.0,4.0,1.0,139.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
43.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,658.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
39.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,340.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
39.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,8.0,3.0,291.0,3.0,999.0,0.0,1.0,-1.1,94.199,-37.5,0.884,4963.6
30.0,0.0,1.0,3.0,,0.0,0.0,1.0,4.0,2.0,485.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
33.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,253.0,3.0,999.0,2.0,0.0,-1.8,93.075,-47.1,1.405,5099.1
36.0,1.0,2.0,5.0,,1.0,1.0,1.0,3.0,0.0,73.0,3.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1
53.0,0.0,2.0,,,1.0,0.0,0.0,6.0,1.0,319.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
60.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,0.0,324.0,3.0,3.0,1.0,2.0,-2.9,92.963,-40.8,1.266,5076.2
60.0,5.0,1.0,0.0,,1.0,0.0,0.0,9.0,4.0,59.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.72,5017.5
56.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,210.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
45.0,10.0,1.0,5.0,,0.0,0.0,1.0,8.0,3.0,1405.0,1.0,6.0,2.0,0.0,-1.1,94.199,-37.5,0.879,4963.6
33.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,4.0,3.0,49.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.327,5099.1
33.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,7.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1
33.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,1.0,664.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
25.0,7.0,2.0,3.0,,1.0,1.0,0.0,6.0,2.0,843.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
30.0,0.0,1.0,,0.0,1.0,0.0,0.0,5.0,4.0,207.0,2.0,4.0,1.0,2.0,-2.9,92.963,-40.8,1.268,5076.2
58.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,7.0,3.0,688.0,6.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
58.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,74.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
31.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1017.0,6.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
45.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,139.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.453,5099.1
41.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,62.0,4.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36.0,2.0,1.0,6.0,,1.0,0.0,0.0,6.0,3.0,107.0,13.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.968,5228.1
36.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,238.0,1.0,999.0,0.0,1.0,-1.1,94.767,-50.8,1.046,4963.6
40.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,125.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
52.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,228.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
30.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,25.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
39.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,10.0,3.0,44.0,2.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
57.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,111.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1
37.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,147.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
38.0,1.0,0.0,,0.0,1.0,0.0,1.0,4.0,3.0,451.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
53.0,1.0,1.0,0.0,,0.0,0.0,0.0,7.0,4.0,523.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
46.0,2.0,1.0,6.0,,1.0,0.0,1.0,5.0,3.0,563.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
47.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,313.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
42.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,458.0,3.0,9.0,2.0,0.0,-1.8,92.893,-46.2,1.354,5099.1
27.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,77.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1
47.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,302.0,1.0,999.0,0.0,1.0,-1.7,94.055,-39.8,0.711,4991.6
46.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,2.0,871.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
45.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,446.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
79.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,464.0,1.0,999.0,1.0,0.0,-1.7,94.215,-40.3,0.8220000000000001,4991.6
50.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,331.0,5.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1
47.0,3.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,255.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
32.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0,3.0,444.0,1.0,999.0,1.0,0.0,-3.4,92.379,-29.8,0.809,5017.5
26.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,135.0,1.0,999.0,2.0,0.0,-1.8,92.893,-46.2,1.266,5099.1
48.0,1.0,1.0,0.0,,0.0,0.0,0.0,6.0,3.0,484.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
35.0,7.0,1.0,2.0,,1.0,0.0,1.0,4.0,1.0,181.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
36.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,11.0,0.0,358.0,6.0,999.0,0.0,1.0,-3.0,92.713,-33.0,0.7170000000000001,5023.5
33.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,2.0,100.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8
37.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,42.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1
35.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,132.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
45.0,7.0,0.0,,0.0,1.0,0.0,1.0,4.0,1.0,1063.0,5.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
34.0,0.0,2.0,6.0,,1.0,0.0,0.0,6.0,2.0,132.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
63.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,335.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.74,5017.5
75.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,293.0,2.0,999.0,1.0,0.0,-1.8,93.369,-34.8,0.639,5008.7
45.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,582.0,1.0,3.0,1.0,2.0,-1.8,92.893,-46.2,1.259,5099.1
57.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,6.0,1.0,1056.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
57.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,236.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
29.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,379.0,2.0,13.0,1.0,2.0,-1.7,94.055,-39.8,0.723,4991.6
46.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,91.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1
39.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,107.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
32.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,285.0,8.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.52,5099.1
53.0,0.0,1.0,6.0,,0.0,0.0,0.0,6.0,2.0,815.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
40.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,580.0,2.0,2.0,1.0,2.0,-1.8,93.075,-47.1,1.365,5099.1
29.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,295.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.266,5076.2
33.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,492.0,1.0,12.0,2.0,0.0,-1.8,92.893,-46.2,1.266,5099.1
39.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,116.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
30.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,4.0,1294.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
30.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,5.0,3.0,96.0,2.0,4.0,1.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
32.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,688.0,2.0,999.0,0.0,1.0,-1.8,93.749,-34.6,0.645,5008.7
40.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0,9.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
45.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,152.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
37.0,5.0,0.0,2.0,,1.0,0.0,0.0,10.0,1.0,201.0,1.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
36.0,1.0,1.0,2.0,,1.0,0.0,0.0,6.0,3.0,53.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
42.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,610.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
32.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,482.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.479,5099.1
32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,96.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
47.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,6.0,2.0,226.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
31.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1
32.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,1.0,136.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1
50.0,4.0,1.0,3.0,,1.0,0.0,1.0,5.0,1.0,135.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,227.0,4.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
29.0,1.0,1.0,2.0,,0.0,0.0,0.0,4.0,3.0,12.0,8.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
33.0,1.0,1.0,0.0,,0.0,0.0,1.0,5.0,0.0,41.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
30.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,232.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
40.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,550.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
37.0,0.0,0.0,6.0,,1.0,0.0,0.0,4.0,0.0,442.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
57.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,86.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
32.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,10.0,4.0,2184.0,2.0,999.0,1.0,0.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
72.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,2.0,244.0,2.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.715,5017.5
50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,392.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
31.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,1099.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
29.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,2.0,222.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
48.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,4.0,120.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
32.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,10.0,1.0,250.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
45.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,1.0,245.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
31.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,383.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
24.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,389.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
36.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,53.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
53.0,4.0,1.0,2.0,,1.0,1.0,0.0,6.0,4.0,1041.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
35.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,187.0,3.0,999.0,0.0,1.0,-1.8,93.369,-34.8,0.655,5008.7
26.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,7.0,1.0,215.0,1.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.8590000000000001,5076.2
29.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,78.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
46.0,4.0,1.0,,0.0,1.0,0.0,0.0,10.0,3.0,1503.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
44.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,397.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.483,5099.1
42.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,216.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.423,5099.1
24.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,74.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
80.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,323.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.8340000000000001,5076.2
31.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,935.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1
38.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,1070.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
38.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,350.0,2.0,999.0,2.0,0.0,-1.8,92.843,-50.0,1.6869999999999998,5099.1
24.0,8.0,2.0,3.0,,0.0,0.0,0.0,6.0,1.0,86.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
31.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,4.0,596.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.479,5099.1
37.0,1.0,2.0,5.0,0.0,1.0,0.0,1.0,4.0,3.0,105.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
51.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,244.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
35.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,208.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
41.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,3.0,231.0,2.0,0.0,2.0,2.0,-1.7,94.027,-38.3,0.904,4991.6
26.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,4.0,1.0,15.0,7.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1
40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,377.0,3.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
37.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,4.0,119.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1
42.0,0.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,0.0,422.0,5.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
33.0,10.0,2.0,,0.0,1.0,0.0,0.0,8.0,4.0,224.0,2.0,999.0,1.0,0.0,-1.1,94.199,-37.5,0.879,4963.6
38.0,1.0,1.0,0.0,,0.0,0.0,0.0,6.0,1.0,690.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
26.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,180.0,2.0,999.0,0.0,1.0,-2.9,92.469,-33.6,1.044,5076.2
28.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,81.0,1.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
41.0,7.0,1.0,3.0,,1.0,0.0,1.0,4.0,0.0,679.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
49.0,0.0,1.0,3.0,,0.0,0.0,0.0,9.0,2.0,169.0,1.0,6.0,3.0,2.0,-1.1,94.601,-49.5,0.985,4963.6
38.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,124.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
